project_name,file_path,analysis_success,status,failure_reason,closure_file_count,unresolved_include_count,loc,subcircuit_count,component_call_count,r_known_hit_count,r_known_hit_rate,signal_count,private_signal_count,private_signal_ratio,signal_count_compact,private_signal_count_compact,private_signal_ratio_compact
GigameshGarages_ReefNet,GigameshGarages_ReefNet\reefApps\circuits\Comparator.circom,True,ok,,1,0,9,1,1,1,1.000000,2,0,0.000000,2,0,0.000000
GigameshGarages_ReefNet,GigameshGarages_ReefNet\reefApps\circuits\Switcher.circom,True,ok,,1,0,12,1,1,1,1.000000,5,2,0.400000,5,2,0.400000
glottologist_rare-skills-circom-bootcamp,glottologist_rare-skills-circom-bootcamp\circuits\homework4\1.muliplynoout\multiplynoout.circom,True,ok,,1,0,6,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
glottologist_rare-skills-circom-bootcamp,glottologist_rare-skills-circom-bootcamp\circuits\homework4\3.allbinary\allbinary.circom,True,ok,,1,0,8,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
glottologist_rare-skills-circom-bootcamp,glottologist_rare-skills-circom-bootcamp\circuits\homework4\4.multiandnoout\multiinandnoout.circom,True,ok,,1,0,8,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
glottologist_rare-skills-circom-bootcamp,glottologist_rare-skills-circom-bootcamp\circuits\homework4\5.increasingdistance\increasingdistance.circom,True,ok,,1,0,10,1,1,0,0.000000,2,2,1.000000,2,2,1.000000
glottologist_rare-skills-circom-bootcamp,glottologist_rare-skills-circom-bootcamp\circuits\homework1\1.atleastonezero\atleastonezero.circom,True,ok,,1,0,11,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
glottologist_rare-skills-circom-bootcamp,glottologist_rare-skills-circom-bootcamp\circuits\homework1\2.atleastoneonebinary\atleastoneonebinary.circom,True,ok,,1,0,19,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
gnew1_GNEW3,gnew1_GNEW3\zk\circom\src\balance\range.circom,True,ok,,1,3,19,1,3,2,0.666667,3,3,1.000000,3,3,1.000000
gnew1_GNEW3,gnew1_GNEW3\zk\circom\src\vote\vote.circom,True,ok,,1,4,34,1,5,3,0.600000,6,6,1.000000,6,6,1.000000
harkal_severance,harkal_severance\circuits\deposit.circom,True,ok,,2,0,291,1,2,2,1.000000,12,4,0.333333,12,4,0.333333
harshit6239_ZK-Crowdfunding-Audit,harshit6239_ZK-Crowdfunding-Audit\circuits\crowdfund_commit.circom,True,ok,,3,0,25141,1,2,2,1.000000,16,4,0.250000,16,4,0.250000
hashprotocol_eth-lightclient,hashprotocol_eth-lightclient\circuits\sha256\main.circom,True,ok,,14,0,506,15,29,29,1.000000,19953,840,0.042099,43,19,0.441860
hashprotocol_eth-lightclient,hashprotocol_eth-lightclient\circuits\test\circuits\test_sync_committee_committments.circom,True,ok,,25,0,26075,24,47,43,0.914894,21057,1072,0.050909,89,30,0.337079
hlibbc_solidity-practice,hlibbc_solidity-practice\projects\zk-vote\circuits\vote.circom,True,ok,,3,0,25129,1,3,2,0.666667,12,2,0.166667,12,2,0.166667
hlibbc_solidity-practice,hlibbc_solidity-practice\projects\zk-playground\zk-02_commitments-merkle\circuits\commitment.circom,True,ok,,1,1,12,1,2,2,1.000000,2,1,0.500000,2,1,0.500000
hlibbc_solidity-practice,hlibbc_solidity-practice\projects\zk-playground\zk-02_commitments-merkle\circuits\merkle_inclusion.circom,True,ok,,1,1,38,1,0,0,0.000000,12,2,0.166667,12,2,0.166667
hlibbc_solidity-practice,hlibbc_solidity-practice\projects\zk-playground\zk-01_basic-arithmetic\circuits\addition.circom,True,ok,,1,0,8,1,1,0,0.000000,2,1,0.500000,2,1,0.500000
hlibbc_solidity-practice,hlibbc_solidity-practice\projects\zk-playground\zk-01_basic-arithmetic\circuits\division.circom,True,ok,,1,0,11,1,1,0,0.000000,4,3,0.750000,4,3,0.750000
hlibbc_solidity-practice,hlibbc_solidity-practice\projects\zk-playground\zk-01_basic-arithmetic\circuits\multiplication.circom,True,ok,,1,0,8,1,1,0,0.000000,2,1,0.500000,2,1,0.500000
hlibbc_solidity-practice,hlibbc_solidity-practice\projects\zk-playground\zk-01_basic-arithmetic\circuits\subtraction.circom,True,ok,,1,0,8,1,1,0,0.000000,2,1,0.500000,2,1,0.500000
holonym-foundation_id-hub-contracts,holonym-foundation_id-hub-contracts\zk\circuits\circom\deprecating\encryptElGamal-testwrapper.circom,True,ok,,13,0,820,1,53,52,0.981132,1016,45,0.044291,84,21,0.250000
holyaustin_ZeroSecret,holyaustin_ZeroSecret\circuits\eff_ecdsa\eff_ecdsa_to_addr.circom,True,ok,,17,0,1547,30,150,38,0.253333,1770,171,0.096610,115,43,0.373913
holyaustin_ZeroSecret,holyaustin_ZeroSecret\circuits\multiplier2\Multiplier2.circom,True,ok,,1,0,8,1,1,0,0.000000,2,1,0.500000,2,1,0.500000
holyaustin_ZeroSecret,holyaustin_ZeroSecret\circuits\simple_multiplier\simple_multiplier.circom,True,ok,,6,0,227,1,14,13,0.928571,401,5,0.012469,20,3,0.150000
HoYongJin_zk-vote,HoYongJin_zk-vote\server\zkp\build_4_5\VoteCheck_temp.circom,True,ok,,3,0,25208,3,6,4,0.666667,36,14,0.388889,36,14,0.388889
HoYongJin_zk-vote,HoYongJin_zk-vote\server\zkp\build_5_4\VoteCheck_temp.circom,True,ok,,3,0,25208,3,6,4,0.666667,36,14,0.388889,36,14,0.388889
HoYongJin_zk-vote,HoYongJin_zk-vote\server\zkp\circuits\VoteCheck.circom,True,ok,,3,0,25208,3,6,4,0.666667,36,14,0.388889,36,14,0.388889
hshadab_agentkit,hshadab_agentkit\circuits\agent_authorization.circom,True,ok,,8,0,25350,1,18,17,0.944444,417,12,0.028777,36,10,0.277778
hshadab_agentkit,hshadab_agentkit\circuits\AIPredictionProof.circom,True,ok,,1,0,35,2,2,0,0.000000,13,5,0.384615,13,5,0.384615
hshadab_agentkit,hshadab_agentkit\circuits\AIPredictionSimple.circom,True,ok,,1,0,15,1,1,0,0.000000,6,2,0.333333,6,2,0.333333
hshadab_agentkit,hshadab_agentkit\circuits\MedicalIntegrity.circom,True,ok,,1,0,48,4,4,2,0.500000,15,6,0.400000,15,6,0.400000
hshadab_agentkit,hshadab_agentkit\circuits\MedicalIntegritySimple.circom,True,ok,,1,0,17,1,1,0,0.000000,6,2,0.333333,6,2,0.333333
hshadab_agentkit,hshadab_agentkit\circuits\ProximityVerification.circom,True,ok,,1,0,30,1,1,0,0.000000,19,7,0.368421,14,7,0.500000
hshadab_agentkit,hshadab_agentkit\circuits\simple_proof.circom,True,ok,,1,0,11,1,1,0,0.000000,3,1,0.333333,3,1,0.333333
hshadab_agentkit,hshadab_agentkit\circuits\TestSimple.circom,True,ok,,6,0,225,1,17,16,0.941176,401,5,0.012469,20,3,0.150000
hshadab_agentkit,hshadab_agentkit\x402\circuits\option-b\decision_with_commitment.circom,True,ok,,1,0,13,1,1,1,1.000000,5,2,0.400000,5,2,0.400000
hshadab_agentkit,hshadab_agentkit\x402\circuits\option-b-v2\decision_with_binding.circom,True,ok,,1,0,19,1,1,0,0.000000,9,4,0.444444,9,4,0.444444
huyphamcs_oyrade-contract-privacy,huyphamcs_oyrade-contract-privacy\zk\circuits\combine1to2.circom,True,ok,,5,0,25214,4,8,6,0.750000,37,14,0.378378,37,14,0.378378
huyphamcs_oyrade-contract-privacy,huyphamcs_oyrade-contract-privacy\zk\circuits\deposit1.circom,True,ok,,5,0,25193,4,6,4,0.666667,29,8,0.275862,29,8,0.275862
huyphamcs_oyrade-contract-privacy,huyphamcs_oyrade-contract-privacy\zk\circuits\merge2to2.circom,True,ok,,5,0,25240,4,10,7,0.700000,46,19,0.413043,46,19,0.413043
huyphamcs_oyrade-contract-privacy,huyphamcs_oyrade-contract-privacy\zk\circuits\withdraw.circom,True,ok,,5,0,25197,4,6,4,0.666667,31,8,0.258065,31,8,0.258065
iden3_circuits,iden3_circuits\test\circuits\comparators.circom,True,ok,,8,0,345,4,23,23,1.000000,422,13,0.030806,41,11,0.268293
iden3_circuits,iden3_circuits\test\circuits\comparators_greater_than.circom,True,ok,,8,0,345,4,23,23,1.000000,422,13,0.030806,41,11,0.268293
iden3_circuits,iden3_circuits\test\circuits\eq.circom,True,ok,,6,0,217,1,14,13,0.928571,401,5,0.012469,20,3,0.150000
iden3_circuits,iden3_circuits\test\circuits\idUtils_CalculateIdChecksum.circom,True,ok,,12,0,25582,11,30,28,0.933333,477,23,0.048218,66,20,0.303030
iden3_circuits,iden3_circuits\test\circuits\idUtils_GatherID.circom,True,ok,,12,0,25582,11,30,28,0.933333,477,23,0.048218,66,20,0.303030
iden3_circuits,iden3_circuits\test\circuits\idUtils_NewID.circom,True,ok,,12,0,25582,11,30,28,0.933333,477,23,0.048218,66,20,0.303030
iden3_circuits,iden3_circuits\test\circuits\idUtils_SplitID.circom,True,ok,,12,0,25582,11,30,28,0.933333,477,23,0.048218,66,20,0.303030
iden3_circuits,iden3_circuits\test\circuits\idUtils_TakeNBits.circom,True,ok,,12,0,25582,11,30,28,0.933333,477,23,0.048218,66,20,0.303030
iden3_circuits,iden3_circuits\test\circuits\lessthan.circom,True,ok,,8,0,355,5,24,24,1.000000,423,13,0.030733,42,11,0.261905
iden3_circuits,iden3_circuits\test\circuits\poseidon.circom,True,ok,,3,0,25128,1,3,3,1.000000,11,1,0.090909,11,1,0.090909
iden3_circuits,iden3_circuits\test\circuits\poseidon14.circom,True,ok,,3,0,25139,1,3,3,1.000000,11,1,0.090909,11,1,0.090909
iden3_circuits,iden3_circuits\test\circuits\poseidon16.circom,True,ok,,3,0,25141,1,3,3,1.000000,11,1,0.090909,11,1,0.090909
iden3_circuits,iden3_circuits\test\circuits\utils\claimUtils_getClaimHeader.circom,True,ok,,27,0,26636,30,100,95,0.950000,696,145,0.208333,222,95,0.427928
iden3_circuits,iden3_circuits\test\circuits\utils\claimUtils_getClaimMerklizeRoot.circom,True,ok,,28,0,26728,41,101,95,0.940594,730,177,0.242466,225,96,0.426667
iden3_circuits,iden3_circuits\test\circuits\utils\utils_checkIdenStateMatchesRoots.circom,True,ok,,29,0,26869,46,102,95,0.931373,749,196,0.261682,261,132,0.505747
iden3_circuits,iden3_circuits\test\circuits\utils\utils_getSubjectLocation.circom,True,ok,,28,0,26724,41,101,95,0.940594,697,145,0.208034,223,95,0.426009
iden3_circuits,iden3_circuits\test\circuits\utils\utils_GetValueByIndex.circom,True,ok,,27,0,26636,30,100,95,0.950000,696,145,0.208333,222,95,0.427928
iden3_circuits,iden3_circuits\test\circuits\utils\utils_isExpirable.circom,True,ok,,28,0,26724,41,101,95,0.940594,697,145,0.208034,223,95,0.426009
iden3_circuits,iden3_circuits\test\circuits\utils\utils_isUpdatable.circom,True,ok,,28,0,26724,41,101,95,0.940594,697,145,0.208034,223,95,0.426009
iden3_circuits,iden3_circuits\test\circuits\utils\utils_verifyClaimSignature.circom,True,ok,,28,0,26734,41,101,95,0.940594,702,151,0.215100,228,101,0.442982
iden3_circuits,iden3_circuits\test\circuits\utils\utils_verifyExpirationTime.circom,True,ok,,28,0,26726,41,101,95,0.940594,705,154,0.218440,224,97,0.433036
ingonyama-zk_icicle-snark,ingonyama-zk_icicle-snark\benchmark\100k\circuit.circom,True,ok,,1,0,18,1,1,0,0.000000,2,0,0.000000,2,0,0.000000
ingonyama-zk_icicle-snark,ingonyama-zk_icicle-snark\benchmark\1600k\circuit.circom,True,ok,,1,0,18,1,1,0,0.000000,2,0,0.000000,2,0,0.000000
ingonyama-zk_icicle-snark,ingonyama-zk_icicle-snark\benchmark\200k\circuit.circom,True,ok,,1,0,18,1,1,0,0.000000,2,0,0.000000,2,0,0.000000
ingonyama-zk_icicle-snark,ingonyama-zk_icicle-snark\benchmark\3200k\circuit.circom,True,ok,,1,0,18,1,1,0,0.000000,2,0,0.000000,2,0,0.000000
ingonyama-zk_icicle-snark,ingonyama-zk_icicle-snark\benchmark\400k\circuit.circom,True,ok,,1,0,18,1,1,0,0.000000,2,0,0.000000,2,0,0.000000
ingonyama-zk_icicle-snark,ingonyama-zk_icicle-snark\benchmark\800k\circuit.circom,True,ok,,1,0,18,1,1,0,0.000000,2,0,0.000000,2,0,0.000000
ioedeveloper_zk-project,ioedeveloper_zk-project\primitive_tests\circom\sha256\sha256.circom,True,ok,,15,0,551,1,27,27,1.000000,20464,839,0.040999,44,18,0.409091
Ionut2888_ZeroGate,Ionut2888_ZeroGate\circuits\simple_test.circom,True,ok,,1,0,9,1,1,0,0.000000,2,1,0.500000,2,1,0.500000
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\Addition\Add.circom,True,ok,,1,0,7,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\Equality\Equality.circom,True,ok,,1,0,13,1,1,0,0.000000,4,0,0.000000,4,0,0.000000
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\ForLoop\ForLoop.circom,True,ok,,1,0,11,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\NotEqual\NotEqual.circom,True,ok,,1,0,9,1,1,0,0.000000,2,0,0.000000,2,0,0.000000
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\Poseidon\Poseidon.circom,True,ok,,3,0,25132,1,3,3,1.000000,14,4,0.285714,14,4,0.285714
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\Power\pow.circom,True,ok,,1,0,8,1,1,0,0.000000,2,0,0.000000,2,0,0.000000
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\QuadraticEquation\QuadraticEquation.circom,True,ok,,6,0,220,1,14,13,0.928571,406,9,0.022167,25,7,0.280000
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\Range\Range.circom,True,ok,,1,0,12,1,1,0,0.000000,4,2,0.500000,4,2,0.500000
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\Salt\Salt.circom,True,ok,,2,0,292,1,2,1,0.500000,13,5,0.384615,13,5,0.384615
iri031_rareskills-zk-puzzles,iri031_rareskills-zk-puzzles\Sudoku\Sudoku.circom,True,ok,,6,0,292,1,13,12,0.923077,425,21,0.049412,23,4,0.173913
iri031_zkp-mooc-lab,iri031_zkp-mooc-lab\test\circuits\check_bit_length.circom,True,ok,,2,0,319,18,31,17,0.548387,50,21,0.420000,48,19,0.395833
iri031_zkp-mooc-lab,iri031_zkp-mooc-lab\test\circuits\fp32_add.circom,True,ok,,2,0,319,18,31,17,0.548387,50,21,0.420000,48,19,0.395833
iri031_zkp-mooc-lab,iri031_zkp-mooc-lab\test\circuits\fp64_add.circom,True,ok,,2,0,319,18,31,17,0.548387,50,21,0.420000,48,19,0.395833
iri031_zkp-mooc-lab,iri031_zkp-mooc-lab\test\circuits\left_shift.circom,True,ok,,2,0,319,18,31,17,0.548387,50,21,0.420000,48,19,0.395833
iri031_zkp-mooc-lab,iri031_zkp-mooc-lab\test\circuits\msnzb.circom,True,ok,,2,0,319,18,31,17,0.548387,50,21,0.420000,48,19,0.395833
iri031_zkp-mooc-lab,iri031_zkp-mooc-lab\test\circuits\normalize.circom,True,ok,,2,0,319,18,31,17,0.548387,50,21,0.420000,48,19,0.395833
iri031_zkp-mooc-lab,iri031_zkp-mooc-lab\test\circuits\right_shift.circom,True,ok,,2,0,319,18,31,17,0.548387,50,21,0.420000,48,19,0.395833
jackryanservia_mastermind-old,jackryanservia_mastermind-old\circomSudoku\verify.circom,True,ok,,1,0,58,3,1,0,0.000000,5,0,0.000000,5,0,0.000000
jeswr_circomkit-sparql,jeswr_circomkit-sparql\circuits\main\query.circom,True,ok,,2,0,15,1,1,0,0.000000,128,0,0.000000,1,0,0.000000
JofArnold_zkp-learning-in-public,JofArnold_zkp-learning-in-public\@projects\07-maze-puzzle\circuits\circuit.circom,True,ok,,5,0,92,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
JofArnold_zkp-learning-in-public,JofArnold_zkp-learning-in-public\@projects\07-maze-puzzle\circuits\Maze.circom,True,ok,,2,0,21,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
JofArnold_zkp-learning-in-public,JofArnold_zkp-learning-in-public\@projects\06-circom-math\circuits\Assert.circom,True,ok,,1,0,6,1,1,0,0.000000,0,0,0.000000,0,0,0.000000
JofArnold_zkp-learning-in-public,JofArnold_zkp-learning-in-public\@projects\06-circom-math\circuits\AssertAssignPrivate.circom,True,ok,,1,0,7,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
JofArnold_zkp-learning-in-public,JofArnold_zkp-learning-in-public\@projects\06-circom-math\circuits\IsZero.circom,True,ok,,1,0,10,1,1,1,1.000000,2,0,0.000000,2,0,0.000000
JofArnold_zkp-learning-in-public,JofArnold_zkp-learning-in-public\@projects\04-simple-circom-v2.0\zk\circuit.circom,True,ok,,6,0,219,1,14,13,0.928571,403,6,0.014888,22,4,0.181818
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\Average.circom,True,ok,,6,0,221,1,14,13,0.928571,402,5,0.012438,21,3,0.142857
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\FactorOfFive.circom,True,ok,,6,0,217,1,14,13,0.928571,402,5,0.012438,21,3,0.142857
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\isZero.circom,True,ok,,1,0,9,1,1,1,1.000000,2,0,0.000000,2,0,0.000000
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\Max.circom,True,ok,,6,0,218,1,14,13,0.928571,402,5,0.012438,21,3,0.142857
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\Multiply.circom,True,ok,,1,0,11,1,1,0,0.000000,4,2,0.500000,4,2,0.500000
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\Multiply2.circom,True,ok,,1,0,11,1,1,0,0.000000,4,2,0.500000,4,2,0.500000
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\NoPublicInput.circom,True,ok,,1,0,8,1,1,0,0.000000,2,2,1.000000,2,2,1.000000
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\Powers.circom,True,ok,,1,0,10,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\SumOfSquares.circom,True,ok,,1,0,17,2,3,0,0.000000,3,1,0.333333,3,1,0.333333
johnson86tw_circom-playground,johnson86tw_circom-playground\basic\UnsafePowers.circom,True,ok,,1,0,12,1,1,0,0.000000,1,0,0.000000,1,0,0.000000
johnson86tw_circom-playground,johnson86tw_circom-playground\merkle_tree\core\circuit.circom,True,ok,,2,0,316,3,2,1,0.500000,18,8,0.444444,17,8,0.470588
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\allowlist_membership_test.circom,True,ok,,7,0,25393,29,25,14,0.560000,62,30,0.483871,58,26,0.448276
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\arithmetic_test.circom,True,ok,,4,0,238,18,24,13,0.541667,45,21,0.466667,41,17,0.414634
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\assert_not_equal_test.circom,True,ok,,3,0,145,14,15,11,0.733333,22,9,0.409091,20,7,0.350000
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\balance_proof_test.circom,True,ok,,7,0,591,41,40,20,0.500000,93,50,0.537634,91,48,0.527473
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\bitify_test.circom,True,ok,,2,0,63,5,4,3,0.750000,14,0,0.000000,7,0,0.000000
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\bytes_all_in_range_test.circom,False,ok,,5,0,322,26,29,20,0.689655,49,15,0.306122,47,13,0.276596
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\comparators_ext_test.circom,True,ok,,3,0,170,14,20,18,0.900000,28,10,0.357143,26,8,0.307692
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\comparators_test.circom,True,ok,,3,0,150,14,16,14,0.875000,23,9,0.391304,21,7,0.333333
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\conditional_select_test.circom,True,ok,,7,0,593,41,40,20,0.500000,94,50,0.531915,92,48,0.521739
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\divrem_test.circom,True,ok,,4,0,231,18,22,13,0.590909,43,20,0.465116,41,18,0.439024
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\exp_test.circom,True,ok,,4,0,227,18,22,13,0.590909,43,21,0.488372,38,16,0.421053
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\fixed_string_match_test.circom,False,ok,,5,0,324,26,29,20,0.689655,53,19,0.358491,48,14,0.291667
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\gates_test.circom,True,ok,,2,0,88,8,5,4,0.800000,17,6,0.352941,17,6,0.352941
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\incremental_merkle_test.circom,True,ok,,7,0,25393,29,25,14,0.560000,61,29,0.475410,58,26,0.448276
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\index_of_test.circom,True,ok,,7,0,595,41,40,20,0.500000,94,50,0.531915,92,48,0.521739
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\merkle_test.circom,True,ok,,7,0,25393,29,25,14,0.560000,62,30,0.483871,58,26,0.448276
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\merkle_update_test.circom,True,ok,,7,0,25397,29,25,14,0.560000,64,33,0.515625,60,29,0.483333
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\mimc_test.circom,True,ok,,2,0,142,3,2,1,0.500000,11,3,0.272727,11,3,0.272727
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\minmax_allequal_count_test.circom,False,ok,,7,0,616,41,44,20,0.454545,105,57,0.542857,98,50,0.510204
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\minn_maxn_test.circom,True,ok,,7,0,606,41,43,20,0.465116,100,53,0.530000,94,47,0.500000
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\muxn_test.circom,True,ok,,5,0,268,19,26,14,0.538462,51,26,0.509804,45,20,0.444444
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\mux_test.circom,True,ok,,3,0,77,5,5,4,0.800000,24,13,0.541667,18,7,0.388889
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\nullifier_test.circom,True,ok,,7,0,25389,29,25,14,0.560000,59,27,0.457627,57,25,0.438596
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\pad_bits_10star_test.circom,True,ok,,7,0,593,41,40,20,0.500000,99,48,0.484848,90,46,0.511111
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\pad_pkcs7_test.circom,True,ok,,7,0,591,41,40,20,0.500000,92,49,0.532609,90,47,0.522222
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\poseidon4_test.circom,True,ok,,3,0,25129,8,3,3,1.000000,11,1,0.090909,11,1,0.090909
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\poseidon_merkle_helper.circom,True,ok,,3,0,25133,8,4,4,1.000000,14,3,0.214286,14,3,0.214286
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\poseidon_test.circom,True,ok,,3,0,25128,8,3,3,1.000000,11,1,0.090909,11,1,0.090909
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\range_proof_test.circom,True,ok,,3,0,147,14,15,11,0.733333,23,10,0.434783,21,8,0.380952
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\sha256_256_test.circom,True,ok,,15,0,531,16,27,27,1.000000,20464,839,0.040999,44,18,0.409091
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\sha256_test.circom,True,ok,,15,0,531,16,27,27,1.000000,20464,839,0.040999,44,18,0.409091
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\sparse_merkle_exclusion_test.circom,True,ok,,7,0,25391,29,25,14,0.560000,60,28,0.466667,57,25,0.438596
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\sparse_merkle_inclusion_test.circom,True,ok,,7,0,25393,29,25,14,0.560000,62,30,0.483871,58,26,0.448276
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\strict_num2bits_test.circom,True,ok,,3,0,145,14,15,11,0.733333,28,8,0.285714,19,6,0.315789
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\switcher_test.circom,True,ok,,2,0,29,2,2,1,0.500000,9,4,0.444444,9,4,0.444444
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\tally_test.circom,True,ok,,7,0,593,41,40,20,0.500000,94,48,0.510638,90,46,0.511111
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\utf8_validation_test.circom,True,ok,,5,0,320,26,29,20,0.689655,48,15,0.312500,46,13,0.282609
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\utils_test.circom,False,ok,,7,0,600,41,41,20,0.487805,98,52,0.530612,94,48,0.510638
jose-blockchain_opencircom,jose-blockchain_opencircom\test\circuits\vote_in_allowlist_test.circom,False,ok,,7,0,593,41,40,20,0.500000,95,51,0.536842,91,47,0.516484
joshpwrk_DAOism,joshpwrk_DAOism\zk\circuits\circom_library\sha256\main.circom,True,ok,,19,0,701,30,41,41,1.000000,20353,845,0.041517,62,22,0.354839
Jubzinas_Ouragan,Jubzinas_Ouragan\core\test\circuits\encryptionVerifier.circom,True,ok,,10,0,681,11,21,19,0.904762,435,26,0.059770,46,16,0.347826
june-in-exile_zkWill,june-in-exile_zkWill\zkp\circuits\multiplier2\multiplier2.circom,True,ok,,1,0,8,1,1,0,0.000000,2,1,0.500000,2,1,0.500000
justAbhinav_Airavat,justAbhinav_Airavat\blockchain\backend\budget_checker_circuit\circuit.circom,True,ok,,9,0,25420,3,21,18,0.857143,430,19,0.044186,48,16,0.333333
Kartikvyas1604_SafeMask,Kartikvyas1604_SafeMask\circuits\balance_threshold.circom,True,ok,,1,0,11,1,1,0,0.000000,4,2,0.500000,4,2,0.500000
Kartikvyas1604_SafeMask,Kartikvyas1604_SafeMask\circuits\circom\nullifier.circom,True,ok,,3,0,25132,1,3,2,0.666667,14,3,0.214286,14,3,0.214286
Kartikvyas1604_TrustNet,Kartikvyas1604_TrustNet\circuits\amount_commitment.circom,True,ok,,1,0,9,1,1,1,1.000000,3,1,0.333333,3,1,0.333333
Kartikvyas1604_TrustNet,Kartikvyas1604_TrustNet\circuits\transaction_membership.circom,True,ok,,1,0,19,1,1,0,0.000000,64,41,0.640625,6,3,0.500000
kendricktan_simple-zk-rollups,kendricktan_simple-zk-rollups\prover\__tests__\circuits\batchprocesstx_test.circom,True,ok,,19,0,1427,9,87,81,0.931034,1083,96,0.088643,149,68,0.456376
kendricktan_simple-zk-rollups,kendricktan_simple-zk-rollups\prover\__tests__\circuits\hasher_hashleftright_test.circom,True,ok,,3,0,302,2,3,2,0.666667,14,5,0.357143,14,5,0.357143
kendricktan_simple-zk-rollups,kendricktan_simple-zk-rollups\prover\__tests__\circuits\hasher_test.circom,True,ok,,3,0,302,2,3,3,1.000000,14,5,0.357143,14,5,0.357143
kendricktan_simple-zk-rollups,kendricktan_simple-zk-rollups\prover\__tests__\circuits\processtx_test.circom,True,ok,,18,0,1384,8,87,81,0.931034,1069,82,0.076707,137,56,0.408759
KimiWu123_Samples,KimiWu123_Samples\circom2\mimcSponge\mimcSponge.circom,True,ok,,2,0,296,1,2,1,0.500000,12,4,0.333333,12,4,0.333333
KimiWu123_Samples,KimiWu123_Samples\circom2\pedersen\pedersen.circom,True,ok,,11,0,738,1,42,41,0.976190,483,34,0.070393,72,16,0.222222
