project_name,file_path,mode,present_full,success_full,leak_full,full_leak_full,partial_leak_full,cascade_leak_full,present_vanguard_lite,success_vanguard_lite,leak_vanguard_lite,full_leak_vanguard_lite,partial_leak_vanguard_lite,cascade_leak_vanguard_lite,difference_reason,task4_category
0xShiiro_ZK-learnings,0xShiiro_ZK-learnings\array.circom,main,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,n/a
0xShiiro_ZK-learnings,0xShiiro_ZK-learnings\multiply.circom,main,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,n/a
0xc0de42_zk-sandbox,0xc0de42_zk-sandbox\public\circuits\square_root\square_root.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
0xgeorgemathew_rip-contracts,0xgeorgemathew_rip-contracts\circuits\priceProtection.circom,main,True,True,0,0,0,0,True,True,6,0,6,0,leak_count_mismatch,n/a
2281469043_zkKYC_and_zkCBPR,2281469043_zkKYC_and_zkCBPR\Circuits\zkMerkleTree\Verifier.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
2dvorak_zk-jwt-poc,2dvorak_zk-jwt-poc\circuits\jwt.circom,main,True,True,0,0,0,0,True,True,5,0,5,0,leak_count_mismatch,n/a
ABaaaC_zkKaggle,ABaaaC_zkKaggle\test\circuits\MaxPool2D_ks3_test.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
ABaaaC_zkKaggle,ABaaaC_zkKaggle\test\circuits\MaxPool2D_test.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
AkshatGada_circom-lib,AkshatGada_circom-lib\circuits\Multiplier.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
AkshatGada_circom-lib,AkshatGada_circom-lib\circuits\Pubkey.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Alchemist21_pecunia,Alchemist21_pecunia\zk\circuit3\circuits\sha256\main.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Alchemist21_pecunia,Alchemist21_pecunia\zk\circuit3\main3.circom,main,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,n/a
Alchemist21_pecunia,Alchemist21_pecunia\zk\new_circuit\circuit.circom,main,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,n/a
AliIbrahimMohammed_ZKP_solidity,AliIbrahimMohammed_ZKP_solidity\circuits\VaultProof.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
AmbitionCX_circomViz,AmbitionCX_circomViz\Backend\src\examples\XOR.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
AmbitionCX_circomViz,AmbitionCX_circomViz\Backend\src\examples\twobitsmultiplier.circom,main,True,True,0,0,0,0,True,True,4,0,4,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\Compiler-Verification\benchmarks\case.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\Compiler-Verification\benchmarks\tests\Array.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\Compiler-Verification\benchmarks\tests\Array_Func.circom,main,True,True,2,2,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\Compiler-Verification\benchmarks\tests\Com.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\Compiler-Verification\benchmarks\tests\Com_Arg.circom,main,True,True,2,2,0,1,True,True,2,0,2,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\Compiler-Verification\benchmarks\tests\Com_Func.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\Compiler-Verification\benchmarks\tests\Com_Loop_Func.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\Compiler-Verification\benchmarks\tests\IF_Com_Func.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\Compiler-Verification\benchmarks\tests\NoInput.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\Compiler-Verification\benchmarks\tests\Simple.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\Compiler-Verification\benchmarks\tests\isZero.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\Compiler-Verification\benchmarks\utils\MultiAND@gates.circom,main,True,False,0,0,0,0,True,True,0,0,0,0,success_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\compiler-testing\cases\3\temp1.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\compiler-testing\cases\3\temp2.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\compiler-testing\workspace\result\1.circom,main,True,True,2,2,0,0,True,True,2,1,2,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\compiler-testing\workspace\result\2.circom,main,True,True,2,2,0,0,True,True,2,1,2,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\compiler-testing\workspace\temp\1\temp.circom,main,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\compiler-testing\workspace\temp\1\temp1.circom,main,True,True,2,2,0,0,True,True,2,1,2,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\compiler-testing\workspace\temp\1\temp2.circom,main,True,True,2,2,0,0,True,True,2,1,2,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\compiler-testing\workspace\temp\2\temp.circom,main,True,True,3,3,0,0,True,True,3,1,3,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\compiler-testing\workspace\temp\2\temp1.circom,main,True,True,1,1,0,0,True,True,4,1,4,0,leak_count_mismatch,n/a
Ayalyt_blockchain-Verification-Integration,Ayalyt_blockchain-Verification-Integration\compiler-testing\workspace\temp\2\temp2.circom,main,True,True,1,0,1,0,True,True,4,0,4,0,leak_count_mismatch,n/a
BigWhaleLabs_seal-hub-verifier-template,BigWhaleLabs_seal-hub-verifier-template\circuits\NullifierCreator.circom,main,True,True,0,0,0,0,True,True,5,0,5,0,leak_count_mismatch,n/a
CGuthmann_Infrachain_ZeroKnowledge,CGuthmann_Infrachain_ZeroKnowledge\circuits\circuit_claim.circom,main,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,n/a
CGuthmann_Infrachain_ZeroKnowledge,CGuthmann_Infrachain_ZeroKnowledge\circuits\circuit_rsa_encrypt.circom,main,True,True,2,2,0,0,True,True,2,2,2,0,leak_count_mismatch,n/a
CGuthmann_Infrachain_ZeroKnowledge,CGuthmann_Infrachain_ZeroKnowledge\circuits\circuit_total.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
CaptainLEVI-XXX_zk2FA,CaptainLEVI-XXX_zk2FA\circuit\HashCheck\hashCheck.circom,main,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,n/a
CleanPegasus_zero-knowledge-puzzles,CleanPegasus_zero-knowledge-puzzles\BitwiseAND\BitwiseAND.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
CleanPegasus_zero-knowledge-puzzles,CleanPegasus_zero-knowledge-puzzles\BitwiseOR\BitwiseOR.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
CleanPegasus_zero-knowledge-puzzles,CleanPegasus_zero-knowledge-puzzles\BitwiseXOR\BitwiseXOR.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
CleanPegasus_zero-knowledge-puzzles,CleanPegasus_zero-knowledge-puzzles\IntDivOut\IntDivOut.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
CleanPegasus_zero-knowledge-puzzles,CleanPegasus_zero-knowledge-puzzles\IsSorted\IsSorted.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
CleanPegasus_zero-knowledge-puzzles,CleanPegasus_zero-knowledge-puzzles\IsZero\IsZero.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
CleanPegasus_zero-knowledge-puzzles,CleanPegasus_zero-knowledge-puzzles\Power\pow.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
CleanPegasus_zero-knowledge-puzzles,CleanPegasus_zero-knowledge-puzzles\StatefulComputation\StatefulComputation.circom,main,True,True,1,1,0,1,True,True,1,1,1,0,leak_count_mismatch,n/a
ClearflySystems_encodeclub,ClearflySystems_encodeclub\zkbootcamp\homeworks\homework13\circom\exrx-is-zero\is-zero.task.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\1.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\17.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\18.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\19.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\2.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\20.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\21.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\22.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\23.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\24.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\25.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\26.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\27.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\28.circom,main,True,True,5,5,0,0,True,True,5,5,5,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\29.circom,main,True,True,5,5,0,0,True,True,5,5,5,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\30.circom,main,True,True,5,5,0,0,True,True,5,5,5,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\33.circom,main,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\5.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Cryamor_Circom-AST-Extractor,Cryamor_Circom-AST-Extractor\testcase\9.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
DND-Dynamite_L-ZKP,DND-Dynamite_L-ZKP\ZKP_web-app\ZKP\mult.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Daniel-Szego_Zeroknowledgeworkshop,Daniel-Szego_Zeroknowledgeworkshop\3_rollup\transaction.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
DebRC_Vortex,DebRC_Vortex\vortex\circuits\zk_circuit_0.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
DebRC_Vortex,DebRC_Vortex\vortex\circuits\zk_circuit_1.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Edward-959_zero-knowledge-puzzles-answer,Edward-959_zero-knowledge-puzzles-answer\Equality\Equality.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Edward-959_zero-knowledge-puzzles-answer,Edward-959_zero-knowledge-puzzles-answer\NotEqual\NotEqual.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Edward-959_zero-knowledge-puzzles-answer,Edward-959_zero-knowledge-puzzles-answer\Power\pow.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Edward-959_zero-knowledge-puzzles-answer,Edward-959_zero-knowledge-puzzles-answer\QuadraticEquation\QuadraticEquation.circom,main,True,True,0,0,0,0,True,True,5,0,5,0,leak_count_mismatch,n/a
Edward-959_zero-knowledge-puzzles-answer,Edward-959_zero-knowledge-puzzles-answer\Range\Range.circom,main,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,n/a
Edward-959_zero-knowledge-puzzles-answer,Edward-959_zero-knowledge-puzzles-answer\multiply.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Galactica-corp_galactica-monorepo,Galactica-corp_galactica-monorepo\packages\zk-certificates\circuits\mains\mimcEnDecrypt.main.circom,main,True,True,2,2,0,1,True,True,4,0,4,0,leak_count_mismatch,n/a
Ghostkey316_ghostkey-316-vaultfire-init,Ghostkey316_ghostkey-316-vaultfire-init\quantum_expansion_v2\biolock.circom,main,True,True,2,2,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
GigameshGarages_ReefNet,GigameshGarages_ReefNet\reefApps\circuits\Comparator.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
GigameshGarages_ReefNet,GigameshGarages_ReefNet\reefApps\circuits\Switcher.circom,main,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,n/a
HoYongJin_zk-vote,HoYongJin_zk-vote\server\zkp\build_4_5\VoteCheck_temp.circom,main,True,True,1,1,0,0,True,True,6,1,6,0,leak_count_mismatch,n/a
HoYongJin_zk-vote,HoYongJin_zk-vote\server\zkp\build_5_4\VoteCheck_temp.circom,main,True,True,1,1,0,0,True,True,6,1,6,0,leak_count_mismatch,n/a
HoYongJin_zk-vote,HoYongJin_zk-vote\server\zkp\circuits\VoteCheck.circom,main,True,True,1,1,0,0,True,True,6,1,6,0,leak_count_mismatch,n/a
JofArnold_zkp-learning-in-public,JofArnold_zkp-learning-in-public\@projects\06-circom-math\circuits\AssertAssignPrivate.circom,main,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,n/a
JofArnold_zkp-learning-in-public,JofArnold_zkp-learning-in-public\@projects\06-circom-math\circuits\IsZero.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Kartikvyas1604_SafeMask,Kartikvyas1604_SafeMask\circuits\balance_threshold.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Kartikvyas1604_TrustNet,Kartikvyas1604_TrustNet\circuits\amount_commitment.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Kartikvyas1604_TrustNet,Kartikvyas1604_TrustNet\circuits\transaction_membership.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
LesterEvSe_Cryptography-Signature-algorithms,LesterEvSe_Cryptography-Signature-algorithms\Circom\ecdsa\m.circom,main,True,False,0,0,0,0,True,True,0,0,0,0,success_mismatch,n/a
Lightency-io_GreenTrust,Lightency-io_GreenTrust\ZKP\equal.circom,main,True,True,2,1,1,1,True,True,2,1,2,0,leak_count_mismatch,n/a
Lukman-01_RareSkills-Puzzles,Lukman-01_RareSkills-Puzzles\zero-knowledge-puzzles\Equality\Equality.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Lukman-01_RareSkills-Puzzles,Lukman-01_RareSkills-Puzzles\zero-knowledge-puzzles\NotEqual\NotEqual.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Lukman-01_RareSkills-Puzzles,Lukman-01_RareSkills-Puzzles\zero-knowledge-puzzles\QuadraticEquation\QuadraticEquation.circom,main,True,True,0,0,0,0,True,True,5,0,5,0,leak_count_mismatch,n/a
Lukman-01_RareSkills-Puzzles,Lukman-01_RareSkills-Puzzles\zero-knowledge-puzzles\Range\Range.circom,main,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,n/a
MAKMED1337_ZKP-circom,MAKMED1337_ZKP-circom\circuits\merkleTree\buildMerkleTree.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
MAKMED1337_ZKP-circom,MAKMED1337_ZKP-circom\problem1\main.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
MultiplicityFoundation_Lambda-Proof,MultiplicityFoundation_Lambda-Proof\circuits\lib\MillerRabin.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
NameIsGabe_Alexa-s-Sudoku,NameIsGabe_Alexa-s-Sudoku\Sudoku.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
OnChainMee_zkml-erc8004,OnChainMee_zkml-erc8004\news-service\circuits\NewsClassification.circom,main,True,True,1,0,1,0,True,True,3,0,3,0,leak_count_mismatch,n/a
OwshenNetwork_bermuda,OwshenNetwork_bermuda\circuits\proof_of_burn_circuits\mpt_path.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
OwshenNetwork_bermuda,OwshenNetwork_bermuda\contracts\circuits\coin_withdraw.circom,main,True,True,2,2,0,0,True,True,3,2,3,0,leak_count_mismatch,n/a
Pain351_ZKneP,Pain351_ZKneP\circuits\balance_verification.circom,main,True,True,0,0,0,0,True,True,6,0,6,0,leak_count_mismatch,n/a
Pain351_ZKneP,Pain351_ZKneP\circuits\client_balance_comparison.circom,main,True,True,0,0,0,0,True,True,4,0,4,0,leak_count_mismatch,n/a
Pain351_ZKneP,Pain351_ZKneP\circuits\compliance_verification.circom,main,True,True,0,0,0,0,True,True,9,0,9,0,leak_count_mismatch,n/a
Pain351_ZKneP,Pain351_ZKneP\circuits\network_data_validation.circom,main,True,True,0,0,0,0,True,True,7,0,7,0,leak_count_mismatch,n/a
Pain351_ZKneP,Pain351_ZKneP\circuits\secure_login.circom,main,True,True,0,0,0,0,True,True,7,0,7,0,leak_count_mismatch,n/a
Pecunia-Labs_pecunia-tron,Pecunia-Labs_pecunia-tron\backend\zk\circuit3\circuits\sha256\main.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Pecunia-Labs_pecunia-tron,Pecunia-Labs_pecunia-tron\backend\zk\circuit3\main3.circom,main,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,n/a
Pecunia-Labs_pecunia-tron,Pecunia-Labs_pecunia-tron\backend\zk\new_circuit\circuit.circom,main,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,n/a
Portkey-Wallet_zkLogin-circuit,Portkey-Wallet_zkLogin-circuit\circuits\idHashMapping.circom,main,True,True,0,0,0,0,True,True,3,0,3,0,leak_count_mismatch,n/a
Poseidon-ZKP_Applied-ZKP-Workshop,Poseidon-ZKP_Applied-ZKP-Workshop\hello_zkp\simple_polynomial.circom,main,True,True,0,0,0,0,True,True,4,0,4,0,leak_count_mismatch,n/a
Poseidon-ZKP_Applied-ZKP-Workshop,Poseidon-ZKP_Applied-ZKP-Workshop\zkDApp\circuits\group.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Punith-KK_Kira,Punith-KK_Kira\circuits\key_generation\circuit.circom,main,True,True,0,0,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Q8yi_TayQiYing_bdaf,Q8yi_TayQiYing_bdaf\zklab\example1\example1.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Q8yi_TayQiYing_bdaf,Q8yi_TayQiYing_bdaf\zklab\example2\example2.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
RAJIV81205_X-Ramp,RAJIV81205_X-Ramp\circuits\deposit_proof.circom,main,True,True,0,0,0,0,True,True,8,0,8,0,leak_count_mismatch,n/a
RAJIV81205_X-Ramp,RAJIV81205_X-Ramp\circuits\inr_transfer_proof.circom,main,True,True,0,0,0,0,True,True,5,0,5,0,leak_count_mismatch,n/a
RAJIV81205_X-Ramp,RAJIV81205_X-Ramp\circuits\withdrawal_proof.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
RippnerLabs_cloak-minster-ballot,RippnerLabs_cloak-minster-ballot\circom\vote.circom,main,True,True,0,0,0,0,True,True,6,0,6,0,leak_count_mismatch,n/a
RippnerLabs_cloak-minster-ballot,RippnerLabs_cloak-minster-ballot\circom\vote\vote.circom,main,True,True,1,1,0,0,True,True,4,0,4,0,leak_count_mismatch,n/a
Ronnieraj37_ETH-villa,Ronnieraj37_ETH-villa\core\circuits\private_swap.circom,main,True,True,4,4,0,0,True,True,4,4,4,0,leak_count_mismatch,n/a
SDABIS_SINF_ZK,SDABIS_SINF_ZK\circuitos\1_solo_pertenencia\circuit.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Sarkoxed_zk-circuit-verification,Sarkoxed_zk-circuit-verification\circom-verification\circuits\test\main.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Sayhighz_zero-id,Sayhighz_zero-id\circuits\test.circom,main,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,n/a
Sayhighz_zero-id,Sayhighz_zero-id\circuits\thai_citizen.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Schreezer_ZK_AgeVerification,Schreezer_ZK_AgeVerification\mock-implementation\simple.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Se7en-Seas_circom-mangoes,Se7en-Seas_circom-mangoes\circuits\multiplier2.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Se7en-Seas_circom-mangoes,Se7en-Seas_circom-mangoes\circuits\vedaMerkleTree.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
SealevelStudio_SealevelStudio,SealevelStudio_SealevelStudio\zk-circuit\beta-tester-circuit-clean.circom,main,True,True,0,0,0,0,True,True,4,0,4,0,leak_count_mismatch,n/a
SealevelStudio_SealevelStudio,SealevelStudio_SealevelStudio\zk-circuit\beta-tester-circuit.circom,main,True,True,0,0,0,0,True,True,4,0,4,0,leak_count_mismatch,n/a
SealevelStudio_SealevelStudio,SealevelStudio_SealevelStudio\zk-circuit\simple-test.circom,main,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,n/a
SealevelStudio_SealevelStudio,SealevelStudio_SealevelStudio\zk-circuit\test-circuit.circom,main,True,True,1,1,0,0,True,True,1,1,1,0,leak_count_mismatch,n/a
Shigeo1042_Issuer-Hiding,Shigeo1042_Issuer-Hiding\crypto_docknet\legogroth16\test-vectors\circuits\division.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Shigeo1042_Issuer-Hiding,Shigeo1042_Issuer-Hiding\crypto_docknet\legogroth16\test-vectors\circuits\multiply2.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Shigeo1042_Issuer-Hiding,Shigeo1042_Issuer-Hiding\crypto_docknet\legogroth16\test-vectors\circuits\multiply2_bounded.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Shigeo1042_Issuer-Hiding,Shigeo1042_Issuer-Hiding\crypto_docknet\legogroth16\test-vectors\circuits\test1.circom,main,True,True,1,1,0,0,True,True,1,0,1,0,leak_count_mismatch,n/a
Shigeo1042_Issuer-Hiding,Shigeo1042_Issuer-Hiding\crypto_docknet\legogroth16\test-vectors\circuits\test2.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Shigeo1042_Issuer-Hiding,Shigeo1042_Issuer-Hiding\crypto_docknet\proof_system\tests\r1cs\circom\circuits\multiply2.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Sindri-Labs_sindri-resources,Sindri-Labs_sindri-resources\circuit_database\circom\multiplier2\circuit.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Sindri-Labs_sindri-resources,Sindri-Labs_sindri-resources\circuit_database\circom\multiplier2_key_upload\multiplier2.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
Sindri-Labs_sindri-resources,Sindri-Labs_sindri-resources\circuit_database\circom\sha256\circuit.circom,main,True,True,1,1,0,0,True,True,2,1,2,0,leak_count_mismatch,n/a
Sindri-Labs_sindri-resources,Sindri-Labs_sindri-resources\circuit_tutorials\circom\food_ml\circuit\circuit.circom,main,True,True,0,0,0,0,True,True,5,0,5,0,leak_count_mismatch,n/a
Smitbafna_ZK-AgentMesh,Smitbafna_ZK-AgentMesh\circuits\ZKAgentVerificationOrchestrator.circom,main,True,True,0,0,0,0,True,True,21,0,21,0,leak_count_mismatch,n/a
Teycir_ZkPatternFuzz,Teycir_ZkPatternFuzz\circuits\mock_nullifier.circom,main,True,True,0,0,0,0,True,True,2,0,2,0,leak_count_mismatch,n/a
